entry_time,exit_time,entry_price,exit_price,pnl,trades_per_day
2021-09-15 11:40:00,2021-09-15 13:30:00,17452.1,17493.95,41.85,2
2021-09-16 09:30:00,2021-09-16 09:50:00,17554.75,17549.4,-5.35,1
2021-09-16 09:55:00,2021-09-16 10:05:00,17526.35,17526.05,-0.3,2
2021-09-16 10:45:00,2021-09-16 11:10:00,17545.1,17535.3,-9.8,3
2021-09-16 12:00:00,2021-09-16 13:30:00,17553.95,17580.75,26.8,4
2021-09-17 09:30:00,2021-09-17 09:35:00,17739.05,17734.1,-4.95,1
2021-09-17 09:40:00,2021-09-17 11:25:00,17697.6,17737.2,39.6,2
2021-09-17 13:10:00,2021-09-17 13:15:00,17637.05,17658.45,21.4,3
2021-09-20 10:20:00,2021-09-20 11:55:00,17574.5,17558.5,-16.0,1
2021-09-20 13:10:00,2021-09-20 13:20:00,17534.25,17526.6,-7.65,2
2021-09-21 09:45:00,2021-09-21 09:55:00,17461.1,17451.25,-9.85,1
2021-09-21 10:00:00,2021-09-21 10:05:00,17411.95,17407.95,-4.0,2
2021-09-21 10:10:00,2021-09-21 10:25:00,17396.7,17394.3,-2.4,3
2021-09-21 12:00:00,2021-09-21 12:05:00,17424.75,17417.95,-6.8,4
2021-09-21 12:10:00,2021-09-21 13:30:00,17397.7,17481.35,83.65,5
2021-09-22 09:30:00,2021-09-22 09:55:00,17543.75,17575.5,31.75,1
2021-09-22 10:00:00,2021-09-22 10:05:00,17584.25,17591.15,6.9,2
2021-09-22 10:15:00,2021-09-22 10:25:00,17598.95,17582.45,-16.5,3
2021-09-22 10:30:00,2021-09-22 11:10:00,17575.65,17586.25,10.6,4
2021-09-22 11:20:00,2021-09-22 11:25:00,17554.0,17570.65,16.65,5
2021-09-22 12:15:00,2021-09-22 13:30:00,17576.0,17574.95,-1.05,6
2021-09-23 09:30:00,2021-09-23 12:00:00,17678.8,17736.15,57.35,1
2021-09-23 12:15:00,2021-09-23 13:20:00,17755.85,17757.95,2.1,2
2021-09-24 09:30:00,2021-09-24 09:55:00,17897.4,17875.65,-21.75,1
2021-09-24 10:00:00,2021-09-24 10:20:00,17876.55,17911.1,34.55,2
2021-09-24 10:45:00,2021-09-24 11:00:00,17935.0,17926.75,-8.25,3
2021-09-24 11:05:00,2021-09-24 11:20:00,17919.45,17913.75,-5.7,4
2021-09-27 09:30:00,2021-09-27 09:55:00,17920.8,17921.65,0.85,1
2021-09-27 10:00:00,2021-09-27 10:20:00,17885.35,17873.45,-11.9,2
2021-09-27 12:15:00,2021-09-27 13:30:00,17877.6,17899.2,21.6,3
2021-09-28 09:30:00,2021-09-28 09:45:00,17828.8,17850.5,21.7,1
2021-09-28 10:15:00,2021-09-28 10:20:00,17870.75,17853.95,-16.8,2
2021-09-28 10:25:00,2021-09-28 10:45:00,17844.2,17833.3,-10.9,3
2021-09-29 09:30:00,2021-09-29 09:40:00,17628.85,17637.2,8.35,1
2021-09-29 10:20:00,2021-09-29 10:25:00,17681.5,17668.4,-13.1,2
2021-09-29 10:30:00,2021-09-29 10:40:00,17651.85,17643.85,-8.0,3
2021-09-29 11:35:00,2021-09-29 12:40:00,17651.15,17655.5,4.35,4
2021-09-29 13:05:00,2021-09-29 13:30:00,17669.85,17733.0,63.15,5
2021-09-30 10:15:00,2021-09-30 10:20:00,17700.15,17682.15,-18.0,1
2021-09-30 10:25:00,2021-09-30 10:40:00,17674.45,17690.95,16.5,2
2021-09-30 11:10:00,2021-09-30 12:35:00,17684.95,17650.8,-34.15,3
2021-10-01 10:40:00,2021-10-01 11:40:00,17512.5,17512.55,0.05,1
2021-10-01 12:55:00,2021-10-01 13:30:00,17482.6,17498.85,16.25,2
2021-10-04 09:30:00,2021-10-04 11:35:00,17603.1,17711.85,108.75,1
2021-10-04 13:20:00,2021-10-04 13:30:00,17694.85,17706.75,11.9,2
2021-10-05 10:30:00,2021-10-05 11:20:00,17692.5,17690.3,-2.2,1
2021-10-05 11:40:00,2021-10-05 11:45:00,17685.75,17686.05,0.3,2
2021-10-05 11:50:00,2021-10-05 12:20:00,17681.7,17689.65,7.95,3
2021-10-05 12:30:00,2021-10-05 13:30:00,17692.75,17766.65,73.9,4
2021-10-06 09:30:00,2021-10-06 09:35:00,17858.05,17853.05,-5.0,1
2021-10-06 09:40:00,2021-10-06 09:45:00,17845.25,17837.35,-7.9,2
2021-10-06 09:50:00,2021-10-06 10:10:00,17828.0,17844.5,16.5,3
2021-10-06 11:15:00,2021-10-06 11:45:00,17821.85,17831.45,9.6,4
2021-10-06 11:50:00,2021-10-06 12:45:00,17831.65,17826.55,-5.1,5
2021-10-06 12:50:00,2021-10-06 12:55:00,17815.2,17816.55,1.35,6
2021-10-07 09:30:00,2021-10-07 10:35:00,17808.4,17814.8,6.4,1
2021-10-07 10:50:00,2021-10-07 11:40:00,17811.65,17812.55,0.9,2
2021-10-07 11:45:00,2021-10-07 13:00:00,17833.35,17848.8,15.45,3
2021-10-07 13:10:00,2021-10-07 13:25:00,17847.95,17848.2,0.25,4
2021-10-08 09:30:00,2021-10-08 09:35:00,17862.8,17858.65,-4.15,1
2021-10-08 09:40:00,2021-10-08 11:25:00,17846.1,17902.9,56.8,2
2021-10-08 12:00:00,2021-10-08 12:05:00,17899.9,17903.15,3.25,3
2021-10-08 13:15:00,2021-10-08 13:30:00,17880.45,17902.5,22.05,4
2021-10-11 09:40:00,2021-10-11 12:10:00,17932.2,18000.3,68.1,1
2021-10-11 12:40:00,2021-10-11 13:30:00,18028.9,18033.85,4.95,2
2021-10-12 11:35:00,2021-10-12 11:50:00,17893.8,17879.9,-13.9,1
2021-10-12 12:40:00,2021-10-12 13:30:00,17908.1,17928.55,20.45,2
2021-10-13 09:30:00,2021-10-13 13:30:00,18081.1,18167.2,86.1,1
2021-10-14 09:30:00,2021-10-14 10:55:00,18269.2,18271.4,2.2,1
2021-10-14 11:00:00,2021-10-14 12:35:00,18275.0,18288.85,13.85,2
2021-10-18 09:30:00,2021-10-18 09:40:00,18495.25,18486.45,-8.8,1
2021-10-18 09:45:00,2021-10-18 10:25:00,18478.5,18493.75,15.25,2
2021-10-18 10:40:00,2021-10-18 11:35:00,18493.6,18487.0,-6.6,3
2021-10-18 12:20:00,2021-10-18 13:15:00,18503.5,18501.35,-2.15,4
2021-10-18 13:20:00,2021-10-18 13:25:00,18486.5,18484.25,-2.25,5
2021-10-19 09:30:00,2021-10-19 10:00:00,18574.95,18560.95,-14.0,1
2021-10-19 10:05:00,2021-10-19 10:10:00,18480.45,18442.95,-37.5,2
2021-10-19 11:00:00,2021-10-19 13:10:00,18535.5,18575.95,40.45,3
2021-10-19 13:30:00,2021-10-19 13:35:00,18575.9,18570.75,-5.150000000001455,4
2021-10-20 10:10:00,2021-10-20 10:20:00,18453.7,18431.9,-21.8,1
2021-10-20 10:25:00,2021-10-20 10:55:00,18407.15,18410.45,3.3,2
2021-10-20 13:00:00,2021-10-20 13:25:00,18351.15,18338.3,-12.85,3
2021-10-20 13:30:00,2021-10-20 13:35:00,18321.2,18310.05,-11.150000000001455,4
2021-10-21 09:30:00,2021-10-21 09:35:00,18308.2,18283.1,-25.1,1
2021-10-21 09:40:00,2021-10-21 09:50:00,18283.8,18289.35,5.55,2
2021-10-21 11:55:00,2021-10-21 12:25:00,18155.95,18139.5,-16.45,3
2021-10-21 13:10:00,2021-10-21 13:25:00,18153.95,18139.45,-14.5,4
2021-10-21 13:30:00,2021-10-21 13:35:00,18112.8,18102.0,-10.799999999999272,5
2021-10-22 09:30:00,2021-10-22 09:55:00,18293.05,18266.35,-26.7,1
2021-10-22 10:00:00,2021-10-22 10:30:00,18273.5,18279.1,5.6,2
2021-10-25 09:30:00,2021-10-25 09:35:00,18090.35,18099.55,9.2,1
2021-10-25 10:45:00,2021-10-25 12:50:00,18105.05,18162.55,57.5,2
2021-10-25 13:20:00,2021-10-25 13:30:00,18180.85,18180.7,-0.15,3
2021-10-26 09:30:00,2021-10-26 10:20:00,18257.25,18218.6,-38.65,1
2021-10-26 10:25:00,2021-10-26 10:35:00,18209.4,18225.55,16.15,2
2021-10-26 12:15:00,2021-10-26 12:35:00,18181.65,18195.35,13.7,3
2021-10-26 12:40:00,2021-10-26 13:05:00,18128.05,18180.35,52.3,4
2021-10-26 13:30:00,2021-10-26 13:35:00,18208.7,18212.2,3.5,5
2021-10-27 09:30:00,2021-10-27 09:35:00,18313.85,18295.0,-18.85,1
2021-10-27 09:40:00,2021-10-27 10:00:00,18296.8,18320.15,23.35,2
2021-10-27 10:25:00,2021-10-27 10:30:00,18315.55,18303.1,-12.45,3
2021-10-27 10:35:00,2021-10-27 10:45:00,18298.5,18301.2,2.7,4
2021-10-27 11:15:00,2021-10-27 12:25:00,18315.3,18311.85,-3.45,5
2021-10-27 13:10:00,2021-10-27 13:25:00,18310.1,18322.1,12.0,6
2021-10-27 13:30:00,2021-10-27 13:35:00,18318.9,18328.9,10.0,7
2021-10-28 11:50:00,2021-10-28 12:10:00,18069.55,18048.55,-21.0,1
2021-10-28 12:15:00,2021-10-28 12:20:00,18026.5,18029.1,2.6,2
2021-10-28 13:20:00,2021-10-28 13:30:00,18029.5,18011.95,-17.55,3
2021-10-29 10:10:00,2021-10-29 11:35:00,17844.15,17864.85,20.7,1
2021-11-01 09:40:00,2021-11-01 10:15:00,17807.9,17790.1,-17.8,1
2021-11-01 10:20:00,2021-11-01 10:40:00,17769.3,17787.2,17.9,2
2021-11-01 11:35:00,2021-11-01 13:30:00,17816.35,17895.15,78.8,3
2021-11-02 11:30:00,2021-11-02 11:45:00,17963.55,17925.55,-38.0,1
2021-11-02 11:50:00,2021-11-02 12:15:00,17932.05,17960.2,28.15,2
2021-11-02 12:35:00,2021-11-02 12:50:00,17924.4,17934.45,10.05,3
2021-11-03 09:30:00,2021-11-03 10:35:00,17965.65,17968.85,3.2,1
2021-11-03 11:05:00,2021-11-03 11:45:00,17979.25,17945.65,-33.6,2
2021-11-08 10:30:00,2021-11-08 13:30:00,17885.6,18073.85,188.25,1
2021-11-09 09:35:00,2021-11-09 09:45:00,18110.25,18097.25,-13.0,1
2021-11-09 11:35:00,2021-11-09 12:15:00,18080.6,18055.75,-24.85,2
2021-11-09 13:15:00,2021-11-09 13:30:00,18059.35,18059.0,-0.35,3
2021-11-10 10:25:00,2021-11-10 11:05:00,17958.4,17958.15,-0.25,1
2021-11-10 11:20:00,2021-11-10 12:10:00,17963.85,17957.25,-6.6,2
2021-11-10 12:20:00,2021-11-10 13:30:00,17962.45,17994.85,32.4,3
2021-11-11 11:25:00,2021-11-11 11:50:00,17848.2,17868.75,20.55,1
2021-11-11 11:55:00,2021-11-11 12:15:00,17870.0,17852.3,-17.7,2
2021-11-11 12:20:00,2021-11-11 12:40:00,17850.35,17842.6,-7.75,3
2021-11-11 13:15:00,2021-11-11 13:30:00,17869.55,17888.7,19.15,4
2021-11-12 09:30:00,2021-11-12 09:40:00,17996.75,17984.95,-11.8,1
2021-11-12 09:45:00,2021-11-12 10:20:00,17970.95,17972.45,1.5,2
2021-11-12 11:30:00,2021-11-12 13:30:00,17974.65,18054.25,79.6,3
2021-11-15 09:30:00,2021-11-15 10:15:00,18183.9,18178.85,-5.05,1
2021-11-15 12:40:00,2021-11-15 13:10:00,18134.55,18142.3,7.75,2
2021-11-15 13:15:00,2021-11-15 13:30:00,18095.4,18123.4,28.0,3
2021-11-16 10:35:00,2021-11-16 11:00:00,18063.95,18065.75,1.8,1
2021-11-16 12:00:00,2021-11-16 13:30:00,18062.85,18112.65,49.8,2
2021-11-17 10:10:00,2021-11-17 11:25:00,17980.05,18002.25,22.2,1
2021-11-17 13:05:00,2021-11-17 13:30:00,17961.35,18001.85,40.5,2
2021-11-18 11:30:00,2021-11-18 11:35:00,17756.45,17742.4,-14.05,1
2021-11-18 11:40:00,2021-11-18 11:50:00,17727.25,17730.3,3.05,2
2021-11-18 13:05:00,2021-11-18 13:30:00,17711.1,17755.05,43.95,3
2021-11-22 13:10:00,2021-11-22 13:15:00,17499.7,17487.5,-12.2,1
2021-11-22 13:20:00,2021-11-22 13:25:00,17471.0,17463.75,-7.25,2
2021-11-22 13:30:00,2021-11-22 13:35:00,17446.2,17439.9,-6.299999999999272,3
2021-11-23 09:30:00,2021-11-23 09:40:00,17360.75,17392.8,32.05,1
2021-11-23 10:10:00,2021-11-23 10:15:00,17402.65,17357.3,-45.35,2
2021-11-23 10:20:00,2021-11-23 10:45:00,17368.2,17381.1,12.9,3
2021-11-23 11:10:00,2021-11-23 12:35:00,17397.05,17416.95,19.9,4
2021-11-23 13:25:00,2021-11-23 13:30:00,17484.45,17494.0,9.55,5
2021-11-24 09:45:00,2021-11-24 10:05:00,17543.2,17542.6,-0.6,1
2021-11-24 10:10:00,2021-11-24 10:30:00,17516.05,17570.5,54.45,2
2021-11-24 10:45:00,2021-11-24 11:50:00,17564.15,17569.6,5.45,3
2021-11-24 12:30:00,2021-11-24 13:00:00,17584.25,17573.0,-11.25,4
2021-11-24 13:05:00,2021-11-24 13:30:00,17572.0,17591.15,19.15,5
2021-11-25 10:45:00,2021-11-25 13:05:00,17413.35,17499.05,85.7,1
2021-11-26 11:35:00,2021-11-26 12:05:00,17198.2,17167.35,-30.85,1
2021-11-26 12:10:00,2021-11-26 12:20:00,17149.1,17146.55,-2.55,2
2021-11-26 13:05:00,2021-11-26 13:20:00,17197.45,17159.8,-37.65,3
2021-11-26 13:25:00,2021-11-26 13:30:00,17156.4,17149.3,-7.1,4
2021-11-29 10:05:00,2021-11-29 10:20:00,17093.0,17018.85,-74.15,1
2021-11-29 10:25:00,2021-11-29 10:50:00,17030.35,17002.2,-28.15,2
2021-11-29 11:20:00,2021-11-29 13:00:00,17137.8,17077.3,-60.5,3
2021-11-30 09:30:00,2021-11-30 11:05:00,17212.45,17195.2,-17.25,1
2021-11-30 12:25:00,2021-11-30 13:30:00,17080.95,17114.4,33.45,2
2021-12-01 09:35:00,2021-12-01 09:40:00,17182.8,17146.95,-35.85,1
2021-12-01 09:45:00,2021-12-01 10:20:00,17140.15,17112.45,-27.7,2
2021-12-01 10:50:00,2021-12-01 10:55:00,17156.5,17153.75,-2.75,3
2021-12-01 11:00:00,2021-12-01 12:10:00,17163.75,17183.35,19.6,4
2021-12-02 09:30:00,2021-12-02 12:15:00,17229.1,17283.05,53.95,1
2021-12-02 12:50:00,2021-12-02 13:30:00,17295.95,17307.4,11.45,2
2021-12-03 09:30:00,2021-12-03 09:50:00,17456.75,17450.0,-6.75,1
2021-12-03 09:55:00,2021-12-03 10:05:00,17392.4,17374.4,-18.0,2
2021-12-03 11:05:00,2021-12-03 12:10:00,17375.6,17374.05,-1.55,3
2021-12-06 10:40:00,2021-12-06 10:55:00,17163.7,17135.2,-28.5,1
2021-12-06 13:10:00,2021-12-06 13:30:00,17069.85,17074.75,4.9,2
2021-12-07 09:35:00,2021-12-07 13:05:00,17026.7,17175.0,148.3,1
2021-12-08 09:30:00,2021-12-08 10:50:00,17372.1,17402.0,29.9,1
2021-12-08 11:05:00,2021-12-08 12:10:00,17412.75,17419.25,6.5,2
2021-12-08 12:40:00,2021-12-08 13:30:00,17420.65,17456.15,35.5,3
2021-12-09 09:30:00,2021-12-09 09:45:00,17442.35,17455.45,13.1,1
2021-12-09 11:10:00,2021-12-09 11:50:00,17433.65,17416.85,-16.8,2
2021-12-09 12:05:00,2021-12-09 13:30:00,17448.7,17520.3,71.6,3
2021-12-10 09:30:00,2021-12-10 09:45:00,17517.05,17461.75,-55.3,1
2021-12-10 11:00:00,2021-12-10 11:25:00,17483.2,17464.0,-19.2,2
2021-12-13 09:30:00,2021-12-13 10:25:00,17633.7,17589.7,-44.0,1
2021-12-14 10:25:00,2021-12-14 10:30:00,17276.45,17268.95,-7.5,1
2021-12-14 11:30:00,2021-12-14 13:00:00,17305.55,17340.45,34.9,2
2021-12-14 13:10:00,2021-12-14 13:30:00,17361.0,17347.55,-13.45,3
2021-12-15 09:30:00,2021-12-15 09:35:00,17262.85,17272.8,9.95,1
2021-12-15 11:30:00,2021-12-15 12:25:00,17272.65,17254.25,-18.4,2
2021-12-15 13:30:00,2021-12-15 13:35:00,17251.55,17258.85,7.299999999999272,3
2021-12-16 09:40:00,2021-12-16 09:50:00,17313.7,17287.4,-26.3,1
2021-12-16 09:55:00,2021-12-16 10:15:00,17276.3,17279.75,3.45,2
2021-12-16 10:55:00,2021-12-16 11:35:00,17283.3,17232.8,-50.5,3
2021-12-16 12:55:00,2021-12-16 13:30:00,17260.8,17248.9,-11.9,4
2021-12-17 09:30:00,2021-12-17 09:35:00,17139.65,17163.7,24.05,1
2021-12-17 11:40:00,2021-12-17 12:00:00,17039.85,17030.1,-9.75,2
2021-12-17 12:55:00,2021-12-17 13:30:00,17046.85,17078.25,31.4,3
2021-12-21 09:30:00,2021-12-21 12:55:00,16773.55,16908.5,134.95,1
2021-12-22 09:30:00,2021-12-22 10:25:00,16869.55,16836.0,-33.55,1
2021-12-22 11:15:00,2021-12-22 12:55:00,16865.7,16884.15,18.45,2
2021-12-22 13:00:00,2021-12-22 13:30:00,16895.9,16886.65,-9.25,3
2021-12-23 09:30:00,2021-12-23 10:35:00,17072.7,17057.35,-15.35,1
2021-12-23 12:10:00,2021-12-23 13:30:00,17068.8,17103.95,35.15,2
2021-12-24 11:25:00,2021-12-24 12:00:00,16940.6,16972.9,32.3,1
2021-12-24 12:05:00,2021-12-24 12:55:00,16970.1,16961.15,-8.95,2
2021-12-27 10:15:00,2021-12-27 11:35:00,16964.8,17015.65,50.85,1
2021-12-27 11:50:00,2021-12-27 13:30:00,17031.65,17072.45,40.8,2
2021-12-28 09:30:00,2021-12-28 10:40:00,17175.15,17192.15,17.0,1
2021-12-28 10:45:00,2021-12-28 11:00:00,17195.05,17199.65,4.6,2
2021-12-28 11:20:00,2021-12-28 13:10:00,17221.55,17218.55,-3.0,3
2021-12-29 09:30:00,2021-12-29 10:15:00,17248.1,17247.7,-0.4,1
2021-12-29 10:20:00,2021-12-29 10:40:00,17235.65,17251.0,15.35,2
2021-12-29 13:00:00,2021-12-29 13:30:00,17237.75,17236.25,-1.5,3
