CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKADANIENT30-JAN-2025,2209.5500000,2100.0000000,2300.0000000,2092.4000000,2250.0000000,2250.0000000,1.8300000,457.0000000,23700.0000000,79.0000000,52056255.0000000
FUTSTKJINDALSTEL28-NOV-2024,870.0000000,867.4000000,885.2000000,857.1000000,878.8500000,878.8500000,1.0100000,30960.0000000,4890625.0000000,7825.0000000,4276227218.7500000
FUTSTKHDFCBANK26-DEC-2024,1748.6000000,1751.9500000,1761.4500000,1739.1000000,1752.2000000,1752.2000000,0.2000000,30966.0000000,10843800.0000000,19716.0000000,18967071915.0000000
FUTSTKBERGEPAINT30-JAN-2025,471.5500000,474.7500000,481.2500000,474.7500000,480.8500000,480.8500000,1.9700000,91.0000000,79200.0000000,60.0000000,37784010.0000000
FUTSTKGMRINFRA30-JAN-2025,77.9300000,79.2600000,80.5000000,78.7000000,80.0900000,80.0900000,2.7700000,333.0000000,781875.0000000,139.0000000,62241750.0000000
FUTSTKCOALINDIA30-JAN-2025,411.7500000,412.9000000,421.0000000,412.9000000,419.4000000,419.4000000,1.8500000,442.0000000,120750.0000000,115.0000000,50511667.5000000
FUTSTKLICHSGFIN28-NOV-2024,610.3500000,612.5000000,619.1000000,606.2000000,617.4000000,617.4000000,1.1500000,25032.0000000,3608000.0000000,3608.0000000,2214657550.0000000
FUTSTKICICIGI30-JAN-2025,1828.2000000,1854.0000000,1877.4000000,1854.0000000,1877.4000000,1861.1000000,1.7900000,10.0000000,1000.0000000,4.0000000,1859850.0000000
FUTSTKLTF30-JAN-2025,139.2400000,139.6000000,142.2800000,139.5200000,141.1100000,141.1100000,1.3400000,155.0000000,232024.0000000,52.0000000,32716811.8400000
FUTSTKPOWERGRID30-JAN-2025,329.3000000,335.0000000,340.7000000,330.0000000,340.2500000,340.2500000,3.3200000,98.0000000,158400.0000000,88.0000000,53271450.0000000
FUTSTKCHOLAFIN28-NOV-2024,1206.9500000,1207.8500000,1221.6000000,1188.5500000,1211.6500000,1211.6500000,0.3800000,15482.0000000,2511250.0000000,4018.0000000,3041013343.7500000
FUTSTKRECLTD26-DEC-2024,493.5500000,497.9500000,514.5000000,493.4000000,509.8500000,509.8500000,3.3000000,10883.0000000,10363000.0000000,10363.0000000,5245225700.0000000
FUTSTKHDFCBANK30-JAN-2025,1760.8000000,1765.5500000,1772.3500000,1752.0000000,1763.7500000,1763.7500000,0.1600000,1476.0000000,204600.0000000,372.0000000,360109090.0000000
FUTSTKBPCL26-DEC-2024,284.2000000,284.2000000,288.4000000,282.5000000,287.0500000,287.0500000,1.0000000,3801.0000000,5072400.0000000,2818.0000000,1448448390.0000000
FUTSTKHINDALCO30-JAN-2025,654.8000000,659.0000000,664.4000000,655.1500000,660.2500000,660.2500000,0.8300000,251.0000000,110600.0000000,79.0000000,72906400.0000000
FUTSTKIEX28-NOV-2024,161.1400000,160.4100000,163.2100000,160.4100000,162.9200000,162.9200000,1.1000000,10937.0000000,8340000.0000000,2224.0000000,1350226800.0000000
FUTSTKBATAINDIA30-JAN-2025,1263.0500000,1265.0000000,1294.2500000,1262.4500000,1293.0500000,1293.0500000,2.3700000,358.0000000,24750.0000000,66.0000000,31772418.7500000
FUTSTKIGL26-DEC-2024,313.4000000,318.1500000,320.3500000,313.8500000,316.2000000,316.2000000,0.8900000,4510.0000000,134750.0000000,98.0000000,42763943.7500000
FUTSTKGRASIM28-NOV-2024,2537.6500000,2548.1500000,2609.9000000,2538.6500000,2594.2000000,2594.2000000,2.2200000,34665.0000000,2040500.0000000,8162.0000000,5281960887.5000000
FUTSTKPERSISTENT28-NOV-2024,5733.0500000,5751.1000000,5864.0000000,5751.0000000,5804.7500000,5804.7500000,1.2500000,13530.0000000,930200.0000000,9302.0000000,5399601390.0000000
FUTSTKCOLPAL30-JAN-2025,2725.3500000,2746.8500000,2758.8500000,2725.8000000,2754.9500000,2754.9500000,1.0800000,101.0000000,2975.0000000,17.0000000,8158228.7500000
FUTSTKCROMPTON26-DEC-2024,384.5000000,384.9500000,396.9500000,384.0000000,395.4000000,395.4000000,2.8300000,841.0000000,1285200.0000000,714.0000000,503638740.0000000
FUTSTKBANDHANBNK30-JAN-2025,167.8600000,169.2400000,172.9500000,169.0200000,172.1000000,172.1000000,2.5200000,559.0000000,294000.0000000,105.0000000,50344700.0000000
FUTSTKHEROMOTOCO30-JAN-2025,4801.7000000,4805.0000000,4852.4500000,4797.5000000,4844.9000000,4844.9000000,0.8900000,167.0000000,6600.0000000,44.0000000,31923337.5000000
FUTSTKMFSL30-JAN-2025,1175.0000000,1172.0000000,1175.5000000,1157.0000000,1169.4500000,1169.4500000,-0.4700000,14.0000000,5600.0000000,7.0000000,6545080.0000000
FUTSTKHINDUNILVR30-JAN-2025,2414.0500000,2416.1000000,2478.4000000,2415.0000000,2472.0500000,2472.0500000,2.4000000,297.0000000,37500.0000000,125.0000000,92068560.0000000
FUTSTKICICIPRULI30-JAN-2025,687.4000000,692.9000000,695.6000000,689.4500000,694.4000000,694.4000000,1.0100000,39.0000000,15750.0000000,21.0000000,10917337.5000000
FUTSTKRECLTD30-JAN-2025,497.0500000,498.0000000,517.3000000,497.0500000,513.1000000,513.1000000,3.2200000,474.0000000,457000.0000000,457.0000000,232810200.0000000
FUTSTKDLF30-JAN-2025,784.4500000,794.5000000,818.4000000,794.5000000,812.7000000,812.7000000,3.6000000,294.0000000,197175.0000000,239.0000000,160057672.5000000
FUTSTKASHOKLEY30-JAN-2025,220.7200000,221.5000000,226.3000000,221.5000000,225.9100000,225.9100000,2.3500000,306.0000000,237500.0000000,95.0000000,53462225.0000000
FUTSTKDIXON30-JAN-2025,15182.8500000,15192.2000000,15640.0000000,15125.7500000,15560.3000000,15560.3000000,2.4800000,312.0000000,12650.0000000,253.0000000,193755765.0000000
FUTSTKOFSS30-JAN-2025,11263.3500000,11510.0000000,11710.0000000,11510.0000000,11695.0000000,11695.0000000,3.8300000,96.0000000,1300.0000000,26.0000000,15089962.5000000
FUTSTKWIPRO30-JAN-2025,562.4500000,565.5000000,578.0000000,565.1500000,576.6500000,576.6500000,2.5200000,168.0000000,219000.0000000,146.0000000,125714325.0000000
FUTSTKEICHERMOT30-JAN-2025,4954.1000000,4942.8000000,5048.0000000,4940.0000000,5037.8500000,5037.8500000,1.6900000,106.0000000,4200.0000000,24.0000000,20916953.7500000
FUTSTKTRENT30-JAN-2025,6530.3500000,6527.4500000,6759.2500000,6522.5000000,6730.7500000,6730.7500000,3.0600000,456.0000000,14900.0000000,149.0000000,99771290.0000000
FUTSTKLALPATHLAB30-JAN-2025,3065.5500000,3080.0000000,3080.0000000,3078.0000000,3078.0000000,3078.0000000,0.4000000,11.0000000,450.0000000,3.0000000,1385700.0000000
FUTSTKLTF26-DEC-2024,138.1400000,138.5600000,141.4200000,138.0500000,140.2000000,140.2000000,1.4900000,3464.0000000,5742594.0000000,1287.0000000,804059851.5400000
FUTSTKLTF28-NOV-2024,137.4800000,136.5200000,140.7000000,136.5200000,139.4500000,139.4500000,1.4300000,12812.0000000,11922464.0000000,2672.0000000,1660726950.8000000
FUTSTKGNFC30-JAN-2025,562.8000000,0.0000000,0.0000000,0.0000000,,571.5000000,1.5400000,54.0000000,0.0000000,0.0000000,0.0000000
FUTSTKCOLPAL26-DEC-2024,2709.6000000,2705.0500000,2749.1500000,2687.1000000,2740.2500000,2740.2500000,1.1300000,2509.0000000,262150.0000000,1498.0000000,714392490.0000000
FUTSTKCHOLAFIN30-JAN-2025,1221.4500000,1226.1000000,1235.0000000,1221.7500000,1225.7500000,1225.7500000,0.3500000,78.0000000,10625.0000000,17.0000000,13040500.0000000
FUTSTKBANDHANBNK26-DEC-2024,166.7000000,167.8200000,171.8500000,167.6700000,170.8800000,170.8800000,2.5000000,11486.0000000,12586000.0000000,4495.0000000,2135621236.0000000
FUTSTKAXISBANK30-JAN-2025,1153.9500000,1153.5000000,1161.0000000,1144.5000000,1155.5000000,1155.5000000,0.1300000,174.0000000,76250.0000000,122.0000000,87831593.7500000
FUTIDXNIFTY26-DEC-2024,23501.9500000,23575.0000000,24095.0000000,23529.9500000,24022.9000000,24022.9000000,2.2100000,93885.0000000,2564375.0000000,102575.0000000,61230847651.2500000
FUTIDXFINNIFTY31-DEC-2024,23419.5000000,23496.2500000,23799.0000000,23496.2500000,23727.4000000,23727.4000000,1.3100000,374.0000000,8750.0000000,350.0000000,207113008.7500000
FUTSTKICICIGI26-DEC-2024,1818.3000000,1818.3000000,1865.4000000,1818.3000000,1847.9500000,1847.9500000,1.6300000,581.0000000,122750.0000000,491.0000000,227020387.5000000
FUTSTKBOSCHLTD30-JAN-2025,34355.1500000,0.0000000,0.0000000,0.0000000,,34758.6500000,1.1700000,38.0000000,0.0000000,0.0000000,0.0000000
FUTSTKMUTHOOTFIN28-NOV-2024,1896.9500000,1919.4500000,1932.2000000,1901.1500000,1925.1000000,1925.1000000,1.4800000,16583.0000000,1011725.0000000,3679.0000000,1943203020.0000000
FUTSTKSUNTV28-NOV-2024,718.0000000,721.3000000,740.9000000,717.4000000,735.5500000,735.5500000,2.4400000,6169.0000000,1452750.0000000,1937.0000000,1063450687.5000000
FUTSTKTATAMOTORS28-NOV-2024,773.2000000,776.5000000,793.7500000,773.7000000,790.1000000,790.1000000,2.1800000,144052.0000000,18308950.0000000,33289.0000000,14355458150.0000000
FUTSTKINDUSINDBK30-JAN-2025,995.2500000,999.0000000,1014.8500000,999.0000000,1011.0000000,1011.0000000,1.5800000,1160.0000000,139000.0000000,278.0000000,140128275.0000000
FUTSTKSYNGENE26-DEC-2024,851.1000000,853.0500000,875.9500000,853.0500000,874.2500000,874.2500000,2.7200000,413.0000000,334000.0000000,334.0000000,289495750.0000000
FUTSTKPOLYCAB30-JAN-2025,6486.7500000,6565.0000000,6715.0000000,6565.0000000,6703.7000000,6703.7000000,3.3400000,80.0000000,4625.0000000,37.0000000,30869312.5000000
FUTIDXNIFTYNXT5031-JAN-2025,67948.8500000,68868.6000000,68868.6000000,68405.2000000,68405.2000000,68903.0500000,1.4000000,69.0000000,30.0000000,3.0000000,2061418.0000000
FUTSTKASHOKLEY28-NOV-2024,219.4000000,220.3200000,225.3000000,219.3000000,224.3600000,224.3500000,2.2500000,26012.0000000,16020000.0000000,6408.0000000,3582232175.0000000
FUTSTKBEL28-NOV-2024,275.1000000,278.1000000,283.8000000,275.2000000,280.9000000,280.9000000,2.1000000,35511.0000000,26094600.0000000,9156.0000000,7313942317.5000000
FUTSTKMUTHOOTFIN30-JAN-2025,1916.0000000,1926.0000000,1945.0000000,1926.0000000,1945.0000000,1945.0000000,1.5100000,30.0000000,2200.0000000,8.0000000,4262555.0000000
FUTSTKGNFC28-NOV-2024,557.4500000,558.0000000,564.9500000,557.5000000,563.4500000,563.4500000,1.0700000,4154.0000000,84500.0000000,65.0000000,47527610.0000000
FUTSTKSBIN26-DEC-2024,784.5000000,788.9500000,823.8000000,788.0500000,819.3500000,819.3500000,4.4400000,37261.0000000,25925250.0000000,34567.0000000,21152793825.0000000
FUTSTKIPCALAB26-DEC-2024,1573.6500000,1585.2500000,1602.9500000,1569.5500000,1598.4000000,1598.4000000,1.5700000,239.0000000,159250.0000000,245.0000000,252987637.5000000
FUTSTKMETROPOLIS28-NOV-2024,2022.2000000,2000.1500000,2077.0000000,2000.1500000,2065.9500000,2065.9500000,2.1600000,2825.0000000,430000.0000000,1075.0000000,883307400.0000000
FUTSTKASIANPAINT28-NOV-2024,2428.8000000,2430.8000000,2493.1500000,2423.2000000,2478.1500000,2478.1500000,2.0300000,62018.0000000,3984000.0000000,19920.0000000,9827269270.0000000
FUTSTKTATACOMM28-NOV-2024,1711.5000000,1702.8000000,1747.5000000,1702.6000000,1741.4000000,1741.4000000,1.7400000,21144.0000000,825500.0000000,3302.0000000,1426919312.5000000
FUTSTKTATACOMM30-JAN-2025,1733.8000000,1725.0000000,1752.5000000,1725.0000000,1752.5000000,1760.4500000,1.5300000,36.0000000,1750.0000000,7.0000000,3040837.5000000
FUTSTKCHAMBLFERT30-JAN-2025,461.3500000,462.3000000,470.0000000,462.3000000,469.2500000,469.2500000,1.7100000,60.0000000,20900.0000000,11.0000000,9748710.0000000
FUTSTKHCLTECH30-JAN-2025,1843.8000000,1857.0000000,1911.4000000,1857.0000000,1908.9000000,1908.9000000,3.5300000,105.0000000,55650.0000000,159.0000000,105622055.0000000
FUTSTKABB26-DEC-2024,6809.1000000,6794.7000000,6987.9500000,6794.7000000,6950.9500000,6950.9500000,2.0800000,2098.0000000,194000.0000000,1552.0000000,1343930306.2500000
FUTSTKCOALINDIA26-DEC-2024,409.0000000,410.9000000,418.5500000,409.5000000,416.5500000,416.5500000,1.8400000,7151.0000000,4437300.0000000,4226.0000000,1841310817.5000000
FUTSTKGLENMARK28-NOV-2024,1464.9000000,1460.0000000,1489.4500000,1452.0000000,1476.7500000,1476.7500000,0.8000000,4872.0000000,1508725.0000000,2081.0000000,2220819746.2500000
FUTSTKBSOFT30-JAN-2025,552.0000000,557.0500000,570.0000000,555.7500000,568.9500000,568.9500000,3.0700000,124.0000000,154000.0000000,154.0000000,87106600.0000000
FUTSTKBHARATFORG30-JAN-2025,1312.5000000,1325.0000000,1343.3000000,1323.0000000,1334.8000000,1334.8000000,1.6900000,56.0000000,5000.0000000,10.0000000,6674200.0000000
FUTSTKCOFORGE28-NOV-2024,8218.1000000,8226.9500000,8332.6000000,8207.6000000,8317.3500000,8317.3500000,1.2000000,27340.0000000,633075.0000000,8441.0000000,5244131392.5000000
FUTSTKHDFCBANK28-NOV-2024,1737.9000000,1741.9500000,1751.0000000,1728.5500000,1741.7000000,1741.7000000,0.2100000,233329.0000000,31929700.0000000,58054.0000000,55552064755.0000000
FUTSTKHINDPETRO28-NOV-2024,360.3000000,360.3500000,365.2500000,358.0500000,360.4500000,360.4500000,0.0400000,18044.0000000,8614350.0000000,4254.0000000,3113709457.5000000
FUTSTKBHEL28-NOV-2024,227.7500000,228.5900000,236.3100000,226.5200000,234.3100000,234.3000000,2.8700000,30686.0000000,26966625.0000000,10273.0000000,6260369010.0000000
FUTSTKHAVELLS26-DEC-2024,1648.2000000,1655.8500000,1688.9000000,1646.0500000,1677.7500000,1677.7500000,1.7900000,1133.0000000,492000.0000000,984.0000000,823355450.0000000
FUTSTKHAL28-NOV-2024,3990.7000000,4001.8000000,4131.9500000,3991.6000000,4114.1500000,4114.1500000,3.0900000,67984.0000000,2167050.0000000,14447.0000000,8847765877.5000000
FUTSTKABCAPITAL30-JAN-2025,185.6200000,186.5800000,189.9000000,186.5800000,188.9400000,188.9400000,1.7800000,198.0000000,97200.0000000,36.0000000,18348660.0000000
FUTSTKSAIL30-JAN-2025,112.0700000,112.0000000,115.1300000,111.8900000,114.2000000,114.2000000,1.9000000,1061.0000000,440000.0000000,110.0000000,50047400.0000000
FUTSTKESCORTS26-DEC-2024,3471.1500000,3481.3000000,3549.9000000,3479.7000000,3527.3500000,3527.3500000,1.6100000,548.0000000,124850.0000000,454.0000000,439494673.7500000
FUTSTKITC28-NOV-2024,457.4500000,456.9500000,475.7500000,456.0500000,474.0500000,474.0500000,3.6200000,61049.0000000,29270400.0000000,18294.0000000,13663664160.0000000
FUTSTKGAIL26-DEC-2024,189.6900000,189.9100000,194.9000000,189.6900000,194.0300000,194.0300000,2.2800000,2913.0000000,8916675.0000000,1949.0000000,1718776992.0000000
FUTSTKMCX30-JAN-2025,6210.0000000,6240.5000000,6289.0000000,6240.5000000,6250.0000000,6250.0000000,0.6400000,78.0000000,600.0000000,6.0000000,3753930.0000000
FUTSTKCHAMBLFERT26-DEC-2024,458.3500000,461.1500000,468.4000000,457.9000000,467.2000000,467.2000000,1.9300000,592.0000000,1189400.0000000,626.0000000,552116250.0000000
FUTSTKABBOTINDIA30-JAN-2025,27468.8500000,27900.0500000,28019.3500000,27900.0000000,28019.3500000,28019.3500000,2.0000000,10.0000000,180.0000000,9.0000000,5034724.0000000
FUTSTKTVSMOTOR28-NOV-2024,2393.4500000,2395.1000000,2429.9000000,2364.9500000,2418.1000000,2418.1000000,1.0200000,23735.0000000,1382150.0000000,3949.0000000,3313694002.5000000
FUTSTKIDEA30-JAN-2025,7.0300000,7.0100000,7.0100000,6.7100000,6.7900000,6.7900000,-3.4100000,1090.0000000,15840000.0000000,396.0000000,108383600.0000000
FUTSTKM&M30-JAN-2025,2972.9000000,2983.6500000,3099.9500000,2941.3000000,3049.8500000,3049.8500000,2.5800000,256.0000000,56000.0000000,320.0000000,168712626.2500000
FUTSTKPFC30-JAN-2025,454.1000000,459.4500000,480.0500000,458.5000000,478.8000000,478.8000000,5.4300000,414.0000000,366600.0000000,282.0000000,173150835.0000000
FUTSTKJSWSTEEL28-NOV-2024,943.5000000,938.4500000,979.5000000,938.4500000,975.6000000,975.6000000,3.4000000,36483.0000000,5584950.0000000,8274.0000000,5397115218.7500000
FUTSTKZYDUSLIFE30-JAN-2025,955.8500000,955.0000000,962.2000000,953.5000000,961.2500000,961.2500000,0.5600000,69.0000000,13500.0000000,15.0000000,12936690.0000000
FUTSTKPEL26-DEC-2024,1059.6000000,1064.4500000,1100.0000000,1059.5500000,1092.1000000,1092.1000000,3.0600000,2838.0000000,2106000.0000000,2808.0000000,2294620762.5000000
FUTSTKVEDL28-NOV-2024,442.5500000,443.2000000,448.6500000,440.6500000,445.0500000,445.0500000,0.5600000,81658.0000000,19532750.0000000,16985.0000000,8706426095.0000000
FUTSTKMANAPPURAM30-JAN-2025,152.4300000,153.1000000,153.6000000,151.3000000,153.4800000,153.4800000,0.6800000,152.0000000,87000.0000000,29.0000000,13262400.0000000
FUTSTKADANIPORTS30-JAN-2025,1126.5000000,1070.0000000,1166.5000000,1055.2000000,1150.0000000,1150.0000000,2.0800000,611.0000000,388800.0000000,972.0000000,439653560.0000000
FUTSTKUNITDSPR26-DEC-2024,1498.9500000,1503.3000000,1512.8000000,1495.6000000,1505.7500000,1505.7500000,0.4500000,5481.0000000,1809150.0000000,5169.0000000,2723999705.0000000
FUTSTKRAMCOCEM30-JAN-2025,920.0000000,927.0000000,960.2500000,926.5000000,953.3500000,953.3500000,3.6200000,33.0000000,31450.0000000,37.0000000,29657392.5000000
FUTSTKHAVELLS28-NOV-2024,1638.7500000,1658.0500000,1679.3000000,1633.8000000,1668.5000000,1668.5000000,1.8100000,19597.0000000,1669500.0000000,3339.0000000,2778026750.0000000
FUTSTKCUB28-NOV-2024,169.9900000,169.8200000,173.2900000,169.8200000,171.8500000,171.8500000,1.0900000,5991.0000000,7655000.0000000,1531.0000000,1317574600.0000000
FUTSTKINDHOTEL30-JAN-2025,794.0500000,793.6000000,808.0000000,793.6000000,806.9000000,806.9000000,1.6100000,219.0000000,78000.0000000,78.0000000,62467750.0000000
FUTSTKHAVELLS30-JAN-2025,1661.0000000,1661.0000000,1695.4000000,1661.0000000,1686.0000000,1686.0000000,1.5000000,31.0000000,10500.0000000,21.0000000,17642875.0000000
FUTSTKIGL30-JAN-2025,312.8500000,320.8500000,320.8500000,314.5000000,317.6500000,316.6500000,1.2100000,646.0000000,13750.0000000,10.0000000,4353525.0000000
FUTSTKAARTIIND28-NOV-2024,425.2000000,425.0500000,436.0500000,424.6000000,433.6000000,433.6000000,1.9700000,15622.0000000,261000.0000000,261.0000000,112172650.0000000
FUTSTKABCAPITAL28-NOV-2024,183.2800000,184.3909009,187.5500000,183.6200000,186.5800000,186.5800000,1.8000000,22395.0000000,8202600.0000000,3038.0000000,1525431798.0000000
FUTSTKCANBK26-DEC-2024,95.0709009,95.7300000,98.3500000,95.5709009,97.4300000,97.4300000,2.4800000,8112.0000000,31961250.0000000,4735.0000000,3113819482.5000000
FUTSTKPERSISTENT26-DEC-2024,5759.7000000,5810.7000000,5895.0000000,5787.5000000,5839.1500000,5839.1500000,1.3700000,3697.0000000,391800.0000000,3918.0000000,2286783825.0000000
FUTSTKABFRL30-JAN-2025,288.1000000,0.0000000,0.0000000,0.0000000,,292.2500000,1.4400000,50.0000000,0.0000000,0.0000000,0.0000000
FUTSTKLTIM30-JAN-2025,6000.0000000,6069.8000000,6210.0000000,6067.4000000,6193.5500000,6193.5500000,3.2200000,58.0000000,9900.0000000,66.0000000,60852097.5000000
FUTSTKBOSCHLTD28-NOV-2024,34068.4500000,33969.6000000,34572.1500000,33969.6000000,34414.8500000,34414.8500000,1.0100000,9861.0000000,39875.0000000,1595.0000000,1369211376.2500000
FUTSTKTATACHEM30-JAN-2025,1055.9500000,1066.0000000,1080.0000000,1057.0000000,1079.3500000,1083.6500000,2.6200000,85.0000000,9350.0000000,17.0000000,10007002.5000000
FUTSTKPAGEIND30-JAN-2025,45026.8000000,44800.0000000,45500.0000000,44800.0000000,45500.0000000,45500.0000000,1.0500000,21.0000000,90.0000000,6.0000000,4060867.5000000
FUTSTKCROMPTON30-JAN-2025,387.4000000,388.7000000,398.3500000,386.8500000,397.0000000,397.0000000,2.4700000,25.0000000,12600.0000000,7.0000000,4942260.0000000
FUTSTKTATACONSUM30-JAN-2025,925.6000000,926.4000000,957.6500000,926.4000000,955.6500000,955.6500000,3.2400000,154.0000000,32832.0000000,72.0000000,31088506.8000000
FUTSTKITC30-JAN-2025,460.8000000,459.5000000,478.6500000,459.5000000,476.9000000,476.9000000,3.4900000,417.0000000,513600.0000000,321.0000000,240809760.0000000
FUTSTKRELIANCE30-JAN-2025,1239.9500000,1241.9500000,1285.0000000,1241.0000000,1282.1500000,1282.1500000,3.4000000,4449.0000000,956000.0000000,1912.0000000,1207259950.0000000
FUTSTKASTRAL30-JAN-2025,1736.2500000,1743.0000000,1785.3000000,1731.8500000,1783.0000000,1783.0000000,2.6900000,89.0000000,16515.0000000,45.0000000,29266983.8500000
FUTSTKSRF30-JAN-2025,2164.0000000,2159.5000000,2195.6000000,2159.5000000,2191.9000000,2191.9000000,1.2800000,86.0000000,8250.0000000,22.0000000,18009393.7500000
FUTSTKTATAPOWER26-DEC-2024,410.5000000,415.3000000,419.0000000,411.2000000,416.1000000,416.1000000,1.3600000,13549.0000000,13041000.0000000,9660.0000000,5418641002.5000000
FUTSTKABBOTINDIA26-DEC-2024,27237.5500000,27249.7000000,27920.4500000,27249.7000000,27872.8500000,27872.8500000,2.3300000,1498.0000000,8120.0000000,406.0000000,225307316.0000000
FUTSTKINFY30-JAN-2025,1852.6000000,1866.6500000,1931.5000000,1859.0000000,1918.7000000,1918.7000000,3.5600000,337.0000000,114400.0000000,286.0000000,217311360.0000000
FUTSTKGNFC26-DEC-2024,563.0000000,563.0500000,568.0000000,562.8000000,567.7500000,567.7500000,0.8400000,832.0000000,11700.0000000,9.0000000,6617845.0000000
FUTSTKPEL30-JAN-2025,1068.7000000,1086.3000000,1103.0000000,1077.2000000,1099.2500000,1099.2500000,2.8500000,42.0000000,20250.0000000,27.0000000,22156612.5000000
FUTSTKBAJAJ-AUTO26-DEC-2024,9540.1000000,9600.0000000,9665.9000000,9500.0000000,9548.5000000,9548.5000000,0.0800000,4380.0000000,383475.0000000,5113.0000000,3674168152.5000000
FUTSTKPIDILITIND30-JAN-2025,2976.3500000,2975.5500000,3003.0500000,2975.2000000,3003.0500000,2994.5000000,0.6000000,26.0000000,3500.0000000,14.0000000,10489737.5000000
FUTSTKGUJGASLTD30-JAN-2025,453.5500000,456.0000000,465.5000000,456.0000000,465.5000000,467.8000000,3.1400000,104.0000000,50000.0000000,40.0000000,23027250.0000000
FUTSTKBPCL28-NOV-2024,282.8000000,282.8000000,286.9500000,281.0000000,285.6000000,285.6000000,0.9900000,33885.0000000,16290000.0000000,9050.0000000,4623518160.0000000
FUTSTKMOTHERSON28-NOV-2024,161.9300000,163.1300000,166.1300000,162.4200000,165.3900000,165.3900000,2.1300000,26673.0000000,16944150.0000000,4773.0000000,2790818051.5000000
FUTSTKJKCEMENT30-JAN-2025,4055.1000000,4155.1500000,4155.1500000,4155.1500000,4155.1500000,4188.9000000,3.2900000,59.0000000,125.0000000,1.0000000,519393.7500000
FUTSTKTCS30-JAN-2025,4103.2500000,4099.7500000,4279.9000000,4099.7500000,4265.5500000,4265.5500000,3.9500000,344.0000000,75600.0000000,432.0000000,317945433.7500000
FUTSTKSBILIFE30-JAN-2025,1495.7000000,1503.0000000,1515.5500000,1498.0000000,1504.5500000,1504.5500000,0.5900000,78.0000000,9750.0000000,26.0000000,14709937.5000000
FUTSTKHINDCOPPER30-JAN-2025,264.9000000,0.0000000,0.0000000,0.0000000,,266.8000000,0.7100000,47.0000000,0.0000000,0.0000000,0.0000000
FUTSTKJKCEMENT26-DEC-2024,4030.5000000,4025.8000000,4169.1500000,4025.8000000,4160.6000000,4160.6000000,3.2200000,848.0000000,74375.0000000,595.0000000,306723468.7500000
FUTSTKUPL26-DEC-2024,557.8500000,558.3500000,572.4000000,550.1000000,568.5500000,568.5500000,1.9100000,3436.0000000,3647800.0000000,2806.0000000,2052127675.0000000
FUTSTKCONCOR26-DEC-2024,773.7500000,773.9000000,797.6500000,772.6000000,793.5500000,793.5500000,2.5500000,3173.0000000,1605000.0000000,1605.0000000,1263473900.0000000
FUTSTKTITAN30-JAN-2025,3215.2500000,3211.6500000,3349.8500000,3211.6500000,3340.5000000,3340.5000000,3.8900000,617.0000000,67375.0000000,385.0000000,222047008.7500000
FUTSTKLTIM28-NOV-2024,5924.9500000,5935.0500000,6147.9500000,5927.3000000,6124.4500000,6124.4500000,3.3600000,15620.0000000,638400.0000000,4256.0000000,3873637050.0000000
FUTSTKLT30-JAN-2025,3526.1500000,3540.0000000,3659.0000000,3526.1500000,3651.3000000,3651.3000000,3.5400000,555.0000000,43350.0000000,289.0000000,156306877.5000000
FUTSTKNTPC30-JAN-2025,361.1000000,363.3500000,370.2500000,360.9000000,369.5000000,369.5000000,2.3200000,295.0000000,198000.0000000,132.0000000,72402750.0000000
FUTSTKAPOLLOTYRE30-JAN-2025,487.5500000,466.0000000,479.9000000,465.0000000,475.9000000,475.9000000,-2.3800000,90.0000000,47600.0000000,28.0000000,22512590.0000000
